	Publisher	pmcid	FigURL	Caption	PDFURL	FigName
1823	Isrn Toxicology	PMC3664197	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3664197/bin/ISRN.TOXICOLOGY2012-190429.002.jpg	Densitometric analyses of <b>Western blot</b> assay for iNOS expression: For the densitometric analyses of <b>Western blot</b> assay (Figure 1), the iNOS expression of the control group (mock) was normalized to 100%. Values represent mean ±S.E. of 3 independent <b>Western blot</b> experiments. a: P &lt; 0.0005; b: P &lt; 0.01, and c: P &lt; 0.03.		PMC3664197_ISRN.TOXICOLOGY2012-190429.002.jpg
1824	Plos One	PMC3665773	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665773/bin/pone.0063368.g003.jpg	<b>Western blot</b> of OPN, CA 125, HE4, and TTR from human urine.A representative <b>western blot</b> of Osteopontin (OPN), CA125, HE4, and transthyretin (TTR) antigens expressed in protein lysates obtained from concentrated human urine samples from healthy individuals is depicted. Anti-Osteopontin, HE4, and TTR antibodies detected a single protein isoform of the corresponding proteins. Osteopontin migrated with an apparent molecular mass of 60 kDa, HE4 protein fragment migrated at 13 kDa, and TTR at 15 kDa. Anti-CA125 antibody detected three different protein fragments. The major CA125 fragment migrated in SDS-PAGE with an apparent molecular mass of 41 kDa (shown) and two smaller protein bands were in the range of ∼ 28–30 kDa. The presence of the different CA125 protein fragments in the human urine samples was confirmed by immunoblotting using various anti-CA125 antibodies. THP (68 kDa band) was evaluated as a loading control.		PMC3665773_pone.0063368.g003.jpg
1825	Bmc Cancer	PMC3667045	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3667045/bin/1471-2407-13-221-5.jpg	Invasive characteristics at the edge of the flat disc-like colonies. A) <b>Western blots</b> of E-cadherin and vimentin. HCT-116 cells were grown in 3-D matrigel with E or RNEW media for 6 days. Cells were then lysed and subjected to <b>Western blot</b> analysis to determine the levels of E-cadherin and vimentin as described in Materials and Methods. GAPDH was used as a loading control. Densitometry shown below each protein. B) Confocal images of round or flat colonies of HCT-116 cells grown in 3-D with E or RNEW media for 6 days. a, c, and e: round colonies; b, d, f, and g: flat colonies; a-b: E-cadherin merged with DNA; c-d: β-catenin merged with DNA, and e-g: actin merged with DNA, g: zoom of image f. C) <b>Western blots</b> of total and phospho-FAK. HCT-116 cells were grown in 3-D matrigel for 6 days with E or RNEW media. Cells were then lysed and subjected to <b>Western blot</b> analysis to determine the levels of total and phospho-FAK as described in Materials and Methods. GAPDH was used as a loading control. D) Quantitation and images of Ki67 positive cells. HCT-116 cells were grown in 2-D or 3-D conditions with E or RNEW media for 6 days, stained for Ki67 and DNA and the percentage of Ki67 positive cells was assessed by immunofluorescence. Results are expressed as mean percentage of Ki67 positive cells, +/− SEM, n=3. Fluorescent images of HCT-116 cells grown in 3-D with (a) E or (b) RNEW media for 6 days. Cells were stained for DNA (blue) and Ki67 (green).		PMC3667045_1471-2407-13-221-5.jpg
1826	Frontiers In Genetics	PMC3668138	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3668138/bin/fgene-04-00097-g003.jpg	(A) <b>Western blots</b> of extracts from cultures of normal melanocytes and of a number melanoma lines, indicating expression of MITF-M (bottom two bands), MITF-A (top band), Axl, p53, and Hdm2. The numbers indicate the identities of members of the New Zealand melanoma collection; Mel indicates data for normal melanocytes. The <b>western blot</b> shown is representative of three independent repeats. (B) <b>Western blot</b> quantification of MITF-M and Axl as ratios to β-actin loading controls. Bars show SEM.		PMC3668138_fgene-04-00097-g003.jpg
1827	Bmc Medicine	PMC3668188	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3668188/bin/1741-7015-11-122-1.jpg	Semiautomatic separation of adipose bone marrow: selected slices from whole body MRI of a 32-year-old male finisher of TEFR09. I: ankles, II: middle of lower legs, III: knees, IV: middle of upper legs, V: hip/pelvis, VI: umbilical level, VII: upper abdomen, VIII: heart/mediastinum, IX: shoulder girth, X: elbows. Left row: before start (t0), green: TLT, red: SAST, yellow: VAT+INF, blue: ABM. Right row: after 4,120 km of running (t5), green: TLT, red: SAT (=SAST + ABM), yellow: VAT + INF. ABM, adipose bone marrow; INF, intraluminal nutrition fat; MRI, magnetic resonance imaging; SAST, somatic adipose soft tissue; SAT, somatic adipose tissue; TEFR09, Transeurope Footrace 2009; TLT, total lean tissue; VAT, visceral adipose tissue.		PMC3668188_1741-7015-11-122-1.jpg
1828	Medicina Oral, Patología Oral Y Cirugía Bucal	PMC3668871	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3668871/bin/medoral-18-e445-g001.jpg	A) Sagittal magnetic resonance imaging (MRI) showing dependent lesions of the soft palate shaping the dome of the tongue at the base. B) Photograph of the lesion showing ulceration. C) Surgical bed after resection with CO2 laser. D) Primary closure of the palate defect.		PMC3668871_medoral-18-e445-g001.jpg
1829	Medicina Oral, Patología Oral Y Cirugía Bucal	PMC3668888	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3668888/bin/medoral-18-e547-g001.jpg	Angular measurements on Cone Beam method.		PMC3668888_medoral-18-e547-g001.jpg
1830	Plos One	PMC3669282	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3669282/bin/pone.0065702.g002.jpg	Left ventricular function evaluated using Cardiac MRI.A–F: The short-axis image of the end-diastolic or end-systolic period. A. Sham group. B. Control group. C. Ator group. D. MSCs group. E. Ator+MSCs group. F. Ator+MSCs+L-NNA group. G–I: The variation of LVEF, LVCO, and LVCI (Variation = endpoint − baseline). Each group was compared with the Control group. * P&lt;0.05, # P&lt;0.01.		PMC3669282_pone.0065702.g002.jpg
1831	Plos One	PMC3672149	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3672149/bin/pone.0065269.g001.jpg	<b>Western blot</b> analysis of unknown testis-enriched protein in mouse and swamp eel.a. <b>Western blot</b> analysis using anti-NF-kB1 antibody in HeLa cells and the swamp eels showed two bands: 50kD (P50) and 105kD (P105) (stars denote the bands) in HeLa cells (two repeat samples), while only a dominant 70 KD band in testis of the swamp eel. β-actin protein was used as an internal control. Molecular weight sizes for proteins were shown on the right. b. Immunoprecipitation using anti-NF-kB1 antibody enriched the unknown testis-enriched protein in the swamp eel and mouse. Testis samples showed more obvious band of 70 kD in the swamp eel and mouse. Stars denote the band.		PMC3672149_pone.0065269.g001.jpg
1832	Arthritis Research & Therapy	PMC3672783	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3672783/bin/ar4179-3.jpg	Signal tranducer and activator of transcription 3 (STAT3) mediates IL-17-induced Bcl-2 upregulation in synoviocytes in rheumatoid arthritis (RA). (A) IL-17 upregulated the expression of STAT3 in RA-fibroblast-like synoviocytes (FLSs). RA-FLSs (n = 3) were cultured with IL-17 (0, 1 and 10 ng/ml) for 12 hours. The expressions of STAT3 and phosphorylated STAT3 (pSTAT3 705 and pSTAT3 727) were measured by <b>western blot</b>. The representative figure is shown in the left panel. Data are expressed as mean ± SD of three independent experiments. *P &lt; 0.05, **P &lt; 0.01 compared with the untreated group. (B) RA-FLSs (n = 3) were cultured with IL-17 (0 and 10 ng/ml) in the presence or absence of STAT3 inhibitor (STA21 50 μM) for 12 hours. The expression of Bcl-2 mRNA and protein was evaluated by real-time PCR and <b>western blot</b>. (C) Co-localization of STAT3 and Bcl-2 in rheumatoid synovium. Tissue sections from the synovium of patients with RA (n = 3) or osteoarthritis (OA) (n = 3) were stained with anti-Bcl-2, anti- pSTAT3 727 and anti-pSTAT3 705 antibodies. Co-localization of STAT3 and Bcl-2 was observed in synovial lining cells of RA patients. The representative figure is shown.		PMC3672783_ar4179-3.jpg
1833	Plos One	PMC3673968	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3673968/bin/pone.0064752.g002.jpg	Muse-ATs express pluripotent stem cell markers.Immunofluorescence microscopy demonstrates that Muse-AT aggregates, along with individual Muse-AT cells, express characteristic pluripotent stem cell markers, including SSEA3, Oct3/4, Nanog, Sox2, and TRA1-60. Comparatively, ASCs (right panel) derived from the same lipoaspirate under standard conditions (see above, [16] were negative for these pluripotent stem cell markers. Nuclei were stained with DAPI (blue). Original magnification, 600 X.		PMC3673968_pone.0064752.g002.jpg
1834	Clinical And Experimental Dermatology	PMC3674535	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3674535/bin/ced0038-0427-f2.jpg	Ultrasound scan of splenic microabcesses.		PMC3674535_ced0038-0427-f2.jpg
1835	International Journal Of Molecular Sciences	PMC3676842	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3676842/bin/ijms-14-10343f4.jpg	IPC inhibits MMP-9 and TNF-α expression after spinal cord ischemia-reperfusion (I-R) injury. (A) Representative <b>Western blot</b> and quantitative protein analysis of MMP-9 in the spinal cord at 4 and 24 h after injury; (B) Real-time PCR analysis of MMP-9 mRNA expression in the spinal cord at 4 and 24 h after injury; (C) Representative <b>Western blot</b> and quantitative protein analysis of TNF-α in spinal cord at 4 and 24 h after injury. Levels are expressed as ratios to Sham group. Data are presented as mean ± SEM (n = 6/group). **p &lt; 0.01 versus Sham group. ##p &lt; 0.01 versus I-R group.		PMC3676842_ijms-14-10343f4.jpg
1836	Case Reports In Hematology	PMC3677651	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3677651/bin/CRIM.HEMATOLOGY2013-702831.001.jpg	Abdominal ultrasonogram showing the patient's splenomegaly.		PMC3677651_CRIM.HEMATOLOGY2013-702831.001.jpg
1837	Oncology Letters	PMC3678638	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3678638/bin/OL-05-05-1621-g00.jpg	The AP and lateral X-ray showed lytic involvement of T9 and T10 vertebral pedicles and posterior wall.		PMC3678638_OL-05-05-1621-g00.jpg
1838	Plos One	PMC3679020	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3679020/bin/pone.0066205.g001.jpg	Subject-specific abnormality map.A subject-specific abnormality map of an individual PPCS subject (TB11) shows ROIs with abnormal FA values compared with the normative atlas. These abnormalities were not detected in clinical CT or MRI scans, nor were they detected using a conventional group comparison. Coronal slices spanning the entire brain are presented (Posterior–top left to Anterior–bottom right). Abnormalities are highlighted in color (yellow to red, for lower to higher z-scores) overlaid on top of an FA map of this subject. This subject had the following ROIs highlighted as abnormal: Right Putamen (z = 4.62), Left Lateral Orbitofrontal Cortex, (z = 4.22), Left Superior Temporal Gyrus (z = 4.22), Left Amygdala (z = 3.81), Left Pericalcarine Cortex (z = 3.74), Right Supramarginal Gyrus, FA (z = 3.67) and Left Parahippocampal gyrus (z = 3.60).		PMC3679020_pone.0066205.g001.jpg
1839	Plos One	PMC3679138	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3679138/bin/pone.0065818.g004.jpg	Shh promotes proliferation and maintenance of RGCs.Differentiation experiments were performed during 14 days without addition of EGF or FGF-2. (A) Representative images of immunostaining for Blbp after control or Shh treatment. Close-up view of a RGC stained for Blbp treated with Shh. Bar, 20 µm. (B) <b>Western blot</b> and densitometry analysis for Blbp expression show higher levels in Shh treated cultures. <b>Western Blot</b> analysis of Sox2 (C), and Nestin (D) levels after 7 days of treatment with Shh indicate an increase of neural progenitors. (E) <b>Western blot</b> of Cyclin D1, a read-out response to Shh pathway activation, indicates an increased proliferation even in absence of other additional growth factors. *, p&lt;0.05.		PMC3679138_pone.0065818.g004.jpg
1840	Biomed Research International	PMC3679811	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3679811/bin/BMRI2013-642964.004.jpg	Confirmation of APOA1, APOA4, EIF4G1, and AZGP1 expressions by <b>Western blot</b> analysis. All peritoneal dialysate samples of CGN and DM patients were confirmed by <b>Western blot</b> analysis and the representatives are shown in this figure.		PMC3679811_BMRI2013-642964.004.jpg
1841	Bmc Cardiovascular Disorders	PMC3679831	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3679831/bin/1471-2261-13-39-5.jpg	Determination of myocardial NF-κB and PPARG protein expression by <b>Western blot</b> analyses. A) Relative expression levels of activated NF-κB protein were determined using <b>Western blot</b>; the IA values were normalized to ACTB expression levels. Lanes a, b, c, d, e, and f in the representative gel show NF-κB expressions in the sham-operated, I/R, GW9662, telmisartan, telmisartan–GW9662, and candesartan groups, respectively. B) Relative expression levels of activated PPARG protein were determined using <b>Western blot</b>; the IA values were normalized to ACTB expression. Lanes a, b, c, d, e, and f in the representative gel show PPARG expression in the sham-operated, I/R, GW9662, telmisartan, telmisartan–GW9662, and candesartan groups, respectively. C) Quantitative analyses of the expression activated NF-κB protein. *P &lt; 0.05 versus sham-operated group; #P &lt; 0.05 versus I/R group. D) Quantitative analyses of the expression activated PPARG protein. *P &lt; 0.05 compared with sham-operated; #P &lt; 0.05 compared with I/R.		PMC3679831_1471-2261-13-39-5.jpg
1842	Frontiers In Physiology	PMC3680744	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3680744/bin/fphys-04-00139-g0003.jpg	Abundance of p27Kip1 or β-actin in residual liver tissue at different times after partial hepatectomy. (A) Representative <b>Western blots</b> (using p27Kip1-specific or β-actin-specific monoclonal antibodies) of protein extracts from rat liver control samples (Con: tissue obtained during initial surgery) and in residual liver tissue at different times after PH (PH). The marks on the right show the positions of the protein standards with molecular masses as indicated. (B) Densitometric signals obtained from <b>Western blots</b> using equal amounts of protein extracted from the tissue samples as described in the legend to A and p27Kip1-specific monoclonal antibodies, normalized to the respective β-actin signals. (C) Densitometric signals obtained from <b>Western blots</b> using β-actin-specific monoclonal antibodies. Data in (B) and (C) are expressed as percentages of the control values at 0 h. The data points represent means ± SD of n = 4 different preparations of tissue, each analyzed at least in triplicate (n.s., p ≥ 0.05; *p &lt; 0.05; **p &lt; 0.01). No significant differences in β-actin abundance were detected in residual liver tissue of hepatectomized animals (C).		PMC3680744_fphys-04-00139-g0003.jpg
